ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR,Label
2025-04-29 14:41:45.060946,305335,-1.188,0.488,10.391,-0.096,0.186,0.063,84628,awake
2025-04-29 14:41:45.074456,305355,-0.848,0.994,10.391,-0.237,0.359,-0.108,84381,awake
2025-04-29 14:41:45.074456,305375,-0.883,0.900,10.089,-0.252,0.322,-0.135,85514,awake
2025-04-29 14:41:45.074456,305395,-0.728,0.634,9.570,-0.150,0.249,-0.084,84108,awake
2025-04-29 14:41:45.074456,305415,-0.359,0.718,9.376,0.025,0.202,0.007,84142,awake
2025-04-29 14:41:45.074456,305435,-0.373,0.962,9.620,0.133,0.115,0.090,84175,awake
2025-04-29 14:41:45.095204,305455,-0.737,1.109,9.910,0.065,0.052,0.095,84253,awake
2025-04-29 14:41:45.111875,305475,-0.943,1.068,10.075,-0.162,0.102,0.004,84201,awake
2025-04-29 14:41:45.137526,305495,-0.699,1.247,10.199,-0.424,0.234,-0.095,84108,awake
2025-04-29 14:41:45.160509,305515,-0.534,1.506,10.116,-0.527,0.402,-0.065,83986,awake
2025-04-29 14:41:45.174953,305535,-1.018,1.693,10.400,-0.363,0.424,0.002,84056,awake
2025-04-29 14:41:45.192608,305555,-1.465,1.841,10.633,-0.034,0.265,0.121,84197,awake
2025-04-29 14:41:45.212714,305575,-1.585,1.721,10.791,0.254,0.173,0.185,84279,awake
2025-04-29 14:41:45.233691,305595,-1.489,2.138,10.958,0.339,0.141,0.129,84278,awake
2025-04-29 14:41:45.254505,305615,-1.633,2.538,11.088,0.255,0.121,-0.012,84257,awake
2025-04-29 14:41:45.274345,305635,-1.654,2.693,10.968,0.072,0.138,-0.095,84327,awake
2025-04-29 14:41:45.294687,305655,-1.434,2.569,10.700,-0.082,0.228,-0.058,84346,awake
2025-04-29 14:41:45.314394,305675,-1.408,2.471,10.429,-0.197,0.278,0.022,84380,awake
2025-04-29 14:41:45.334058,305695,-1.911,2.296,10.108,-0.277,0.197,-0.060,84448,awake
2025-04-29 14:41:45.488735,305715,-2.121,1.776,10.015,-0.328,0.178,-0.151,84545,awake
2025-04-29 14:41:45.489272,305735,-1.743,1.547,9.991,-0.350,0.171,-0.173,84641,awake
2025-04-29 14:41:45.489272,305755,-1.702,1.338,10.051,-0.326,0.107,-0.074,84380,awake
2025-04-29 14:41:45.489272,305775,-2.028,1.027,10.089,-0.233,0.010,-0.018,84907,awake
2025-04-29 14:41:45.489272,305795,-2.105,1.018,10.190,-0.070,-0.041,0.009,84969,awake
2025-04-29 14:41:45.489856,305815,-2.021,1.393,10.889,0.087,0.032,-0.053,84899,awake
2025-04-29 14:41:45.490449,305835,-2.105,1.384,11.550,0.045,0.131,-0.230,84926,awake
2025-04-29 14:41:45.491606,305855,-2.265,1.132,11.614,-0.208,0.228,-0.301,85001,awake
2025-04-29 14:41:45.501155,305875,-2.025,1.075,11.006,-0.431,0.304,-0.184,85109,awake
2025-04-29 14:41:45.533730,305895,-2.107,0.795,10.465,-0.468,0.325,-0.114,85243,awake
2025-04-29 14:41:45.559464,305915,-2.006,0.680,10.020,-0.333,0.264,-0.130,85268,awake
2025-04-29 14:41:45.569806,305935,-1.867,0.591,9.855,-0.133,0.197,-0.105,84963,awake
2025-04-29 14:41:45.591269,305955,-1.748,0.730,9.917,0.010,0.123,-0.041,84397,awake
2025-04-29 14:41:45.615753,305975,-1.767,0.773,9.993,0.058,0.106,-0.016,83828,awake
2025-04-29 14:41:45.635319,305995,-1.851,0.670,10.503,0.022,0.134,-0.026,83480,awake
2025-04-29 14:41:45.666343,306015,-1.968,1.008,10.975,-0.022,0.176,-0.027,83315,awake
2025-04-29 14:41:45.675526,306035,-2.231,1.034,11.155,-0.083,0.170,-0.009,83396,awake
2025-04-29 14:41:45.685309,306055,-2.258,0.725,10.795,-0.200,0.192,-0.037,83400,awake
2025-04-29 14:41:45.714555,306075,-2.224,0.486,10.448,-0.286,0.186,-0.069,83479,awake
2025-04-29 14:41:45.820512,306095,-2.203,0.390,10.314,-0.259,0.150,-0.066,83597,awake
2025-04-29 14:41:45.821116,306115,-2.121,0.582,10.319,-0.120,0.094,-0.012,83644,awake
2025-04-29 14:41:45.821116,306135,-2.095,0.792,10.156,0.068,0.062,0.067,83686,awake
2025-04-29 14:41:45.821116,306155,-2.157,0.845,10.388,0.189,0.031,0.085,83786,awake
2025-04-29 14:41:45.821116,306175,-2.174,0.807,10.664,0.161,0.047,0.062,83957,awake
2025-04-29 14:41:45.836612,306195,-2.073,0.850,10.733,0.002,0.099,0.026,84040,awake
2025-04-29 14:41:45.853439,306215,-2.191,0.922,10.714,-0.187,0.143,-0.014,83686,awake
2025-04-29 14:41:45.871908,306235,-2.255,0.819,10.527,-0.308,0.176,-0.059,84309,awake
2025-04-29 14:41:45.891238,306255,-2.222,0.577,10.432,-0.337,0.215,-0.082,84353,awake
2025-04-29 14:41:45.911950,306275,-2.231,0.441,10.408,-0.310,0.216,-0.070,84392,awake
2025-04-29 14:41:45.934105,306295,-2.361,0.429,10.408,-0.252,0.176,-0.046,84380,awake
2025-04-29 14:41:45.956496,306315,-2.385,0.385,10.317,-0.165,0.139,-0.018,84386,awake
2025-04-29 14:41:45.967928,306335,-2.361,0.381,10.305,-0.079,0.119,0.007,84480,awake
2025-04-29 14:41:45.984233,306355,-2.389,0.481,10.400,-0.037,0.091,0.019,84543,awake
2025-04-29 14:41:46.012621,306375,-2.413,0.577,10.455,-0.032,0.083,0.012,84631,awake
2025-04-29 14:41:46.030811,306395,-2.480,0.541,10.472,-0.059,0.070,-0.004,84623,awake
2025-04-29 14:41:46.058164,306415,-2.519,0.436,10.415,-0.090,0.062,-0.026,84621,awake
2025-04-29 14:41:46.076718,306435,-2.358,0.424,10.324,-0.070,0.054,-0.078,84586,awake
2025-04-29 14:41:46.092515,306455,-2.289,0.520,10.451,-0.040,0.059,-0.046,84635,awake
2025-04-29 14:41:46.217082,306475,-2.325,0.512,10.475,-0.051,0.061,0.007,84720,awake
2025-04-29 14:41:46.217082,306495,-2.459,0.414,10.372,-0.073,0.057,0.009,84843,awake
2025-04-29 14:41:46.217082,306515,-2.533,0.385,10.333,-0.072,0.064,-0.021,84834,awake
2025-04-29 14:41:46.217082,306535,-2.456,0.469,10.364,-0.069,0.069,-0.030,84896,awake
2025-04-29 14:41:46.217082,306555,-2.385,0.481,10.415,-0.051,0.075,-0.019,84951,awake
2025-04-29 14:41:46.217762,306575,-2.342,0.469,10.348,-0.027,0.066,-0.007,84973,awake
2025-04-29 14:41:46.237022,306595,-2.409,0.357,10.403,-0.026,0.053,-0.000,84742,awake
2025-04-29 14:41:46.253244,306615,-2.444,0.316,10.455,-0.054,0.062,-0.021,84269,awake
2025-04-29 14:41:46.276403,306635,-2.421,0.390,10.467,-0.092,0.091,-0.041,83843,awake
2025-04-29 14:41:46.284105,306655,-2.370,0.503,10.434,-0.122,0.094,-0.040,83606,awake
2025-04-29 14:41:46.315103,306675,-2.447,0.316,10.396,-0.123,0.080,-0.020,83545,awake
2025-04-29 14:41:46.330485,306695,-2.473,0.206,10.278,-0.103,0.062,-0.014,83670,awake
2025-04-29 14:41:46.351811,306715,-2.461,0.268,10.226,-0.058,0.040,-0.009,83768,awake
2025-04-29 14:41:46.382551,306735,-2.488,0.294,10.388,-0.023,0.029,-0.018,83914,awake
2025-04-29 14:41:46.382551,306755,-2.435,0.294,10.448,-0.037,0.046,-0.027,83972,awake
2025-04-29 14:41:46.415144,306775,-2.423,0.211,10.420,-0.066,0.066,-0.029,84022,awake
2025-04-29 14:41:46.441939,306795,-2.492,0.170,10.376,-0.072,0.063,-0.043,84181,awake
2025-04-29 14:41:46.451035,306815,-2.593,0.225,10.501,-0.070,0.051,-0.026,84418,awake
2025-04-29 14:41:46.582153,306835,-2.648,0.160,10.331,-0.064,0.041,-0.021,84626,awake
2025-04-29 14:41:46.582153,306855,-2.509,0.192,10.264,-0.017,0.015,-0.029,84719,awake
2025-04-29 14:41:46.582153,306875,-2.282,0.445,10.329,0.076,0.025,0.001,84750,awake
2025-04-29 14:41:46.582153,306895,-2.375,0.388,10.372,0.120,0.000,0.057,84709,awake
2025-04-29 14:41:46.582153,306915,-2.693,0.249,10.422,0.068,-0.043,0.036,84745,awake
2025-04-29 14:41:46.582153,306935,-2.634,0.316,10.465,-0.016,-0.080,-0.060,84798,awake
2025-04-29 14:41:46.598101,306955,-2.260,0.651,10.671,-0.118,-0.065,-0.120,84853,awake
2025-04-29 14:41:46.617043,306975,-2.081,0.541,10.812,-0.228,0.033,-0.108,84787,awake
2025-04-29 14:41:46.632590,306995,-2.236,0.254,10.594,-0.329,0.103,-0.062,84816,awake
2025-04-29 14:41:46.649257,307015,-2.490,-0.072,10.235,-0.336,0.103,-0.038,84964,awake
2025-04-29 14:41:46.670355,307035,-2.595,-0.170,10.120,-0.231,0.074,-0.044,85125,awake
2025-04-29 14:41:46.696865,307055,-2.480,-0.067,10.175,-0.083,0.046,-0.030,85177,awake
2025-04-29 14:41:46.714796,307075,-2.399,0.026,10.305,0.019,0.025,0.002,85181,awake
2025-04-29 14:41:46.732485,307095,-2.454,0.007,10.434,0.042,0.007,0.016,85329,awake
2025-04-29 14:41:46.757214,307115,-2.430,0.180,10.475,0.008,-0.003,-0.002,85432,awake
2025-04-29 14:41:46.777958,307135,-2.385,0.220,10.563,-0.061,0.020,-0.015,85523,awake
2025-04-29 14:41:46.796907,307155,-2.454,0.132,10.606,-0.148,0.040,-0.037,85624,awake
2025-04-29 14:41:46.815866,307175,-2.485,-0.086,10.343,-0.195,0.051,-0.055,85708,awake
2025-04-29 14:41:46.834483,307195,-2.490,-0.287,10.242,-0.150,0.054,-0.059,85850,awake
2025-04-29 14:41:46.854173,307215,-2.373,-0.156,10.159,-0.043,0.024,-0.037,85850,awake
2025-04-29 14:41:46.964782,307235,-2.337,-0.010,10.187,0.079,-0.011,0.006,85953,awake
2025-04-29 14:41:46.964782,307255,-2.356,-0.043,10.367,0.133,-0.014,0.027,86075,awake
2025-04-29 14:41:46.964782,307275,-2.440,-0.007,10.530,0.093,-0.006,0.004,86177,awake
2025-04-29 14:41:46.964782,307295,-2.413,0.141,10.587,-0.003,0.010,-0.023,86062,awake
2025-04-29 14:41:46.964782,307315,-2.334,0.151,10.546,-0.085,0.026,-0.041,85574,awake
2025-04-29 14:41:46.964782,307335,-2.272,0.031,10.379,-0.122,0.042,-0.042,85015,awake
2025-04-29 14:41:46.994804,307355,-2.461,-0.201,10.262,-0.102,0.044,-0.082,84672,awake
2025-04-29 14:41:47.011439,307375,-2.437,-0.062,10.297,-0.015,0.027,-0.150,84638,awake
2025-04-29 14:41:47.024112,307395,-2.294,0.012,10.360,0.059,0.015,-0.141,84686,awake
2025-04-29 14:41:47.056583,307415,-2.267,-0.010,10.455,0.053,0.026,-0.076,84764,awake
2025-04-29 14:41:47.082508,307435,-2.385,-0.002,10.451,0.005,0.029,-0.026,84880,awake
2025-04-29 14:41:47.092457,307455,-2.423,0.017,10.362,-0.015,0.023,-0.037,85014,awake
2025-04-29 14:41:47.105636,307475,-2.363,0.062,10.415,-0.017,0.041,-0.027,85064,awake
2025-04-29 14:41:47.134281,307495,-2.370,0.038,10.460,-0.009,0.047,-0.019,85181,awake
2025-04-29 14:41:47.158311,307515,-2.423,0.007,10.451,-0.025,0.049,-0.017,85236,awake
2025-04-29 14:41:47.166460,307535,-2.435,0.007,10.400,-0.040,0.061,-0.046,85382,awake
2025-04-29 14:41:47.201379,307555,-2.282,0.060,10.448,-0.039,0.063,-0.063,85493,awake
2025-04-29 14:41:47.215774,307575,-2.241,0.041,10.458,-0.039,0.056,-0.032,85639,awake
2025-04-29 14:41:47.227991,307595,-2.342,-0.038,10.412,-0.051,0.054,0.017,85757,awake
2025-04-29 14:41:47.351649,307615,-2.492,-0.093,10.355,-0.048,0.039,0.014,85845,awake
2025-04-29 14:41:47.351649,307635,-2.476,-0.096,10.333,-0.022,0.029,-0.027,85898,awake
2025-04-29 14:41:47.351649,307655,-2.365,-0.017,10.350,0.018,0.027,-0.022,85917,awake
2025-04-29 14:41:47.351649,307675,-2.279,0.034,10.329,0.054,0.025,0.025,85910,awake
2025-04-29 14:41:47.351649,307695,-2.365,0.084,10.360,0.057,0.019,0.073,85992,awake
2025-04-29 14:41:47.351649,307715,-2.492,0.148,10.420,0.053,0.010,0.055,86177,awake
2025-04-29 14:41:47.366070,307735,-2.452,0.113,10.518,0.028,0.019,0.026,86297,awake
2025-04-29 14:41:47.399973,307755,-2.397,0.005,10.503,-0.026,0.033,0.007,86402,awake
2025-04-29 14:41:47.414164,307775,-2.423,0.060,10.393,-0.055,0.040,-0.006,86443,awake
2025-04-29 14:41:47.432780,307795,-2.433,0.096,10.408,-0.035,0.035,-0.013,86424,awake
2025-04-29 14:41:47.455891,307815,-2.399,0.026,10.398,-0.024,0.038,-0.021,86477,awake
2025-04-29 14:41:47.475821,307835,-2.368,0.060,10.427,-0.034,0.040,-0.028,86593,awake
2025-04-29 14:41:47.510425,307855,-2.380,0.024,10.432,-0.041,0.037,-0.033,86693,awake
2025-04-29 14:41:47.516978,307875,-2.389,-0.091,10.422,-0.055,0.045,-0.042,86713,awake
2025-04-29 14:41:47.531547,307895,-2.332,-0.012,10.458,-0.063,0.061,-0.049,86729,awake
2025-04-29 14:41:47.551295,307915,-2.306,-0.010,10.369,-0.062,0.062,-0.033,86813,awake
2025-04-29 14:41:47.566544,307935,-2.397,-0.081,10.367,-0.058,0.049,-0.030,86846,awake
2025-04-29 14:41:47.601950,307955,-2.373,-0.050,10.403,-0.037,0.048,-0.034,86869,awake
2025-04-29 14:41:47.615128,307975,-2.322,0.014,10.441,-0.023,0.052,-0.026,86891,awake
2025-04-29 14:41:47.731427,307995,-2.356,0.057,10.451,-0.034,0.055,-0.016,86941,awake
2025-04-29 14:41:47.731427,308015,-2.397,0.065,10.477,-0.057,0.059,-0.021,87007,awake
2025-04-29 14:41:47.731427,308035,-2.425,0.000,10.439,-0.090,0.062,-0.037,86869,awake
2025-04-29 14:41:47.731427,308055,-2.456,-0.055,10.412,-0.111,0.074,-0.046,87063,awake
2025-04-29 14:41:47.731427,308075,-2.409,-0.146,10.360,-0.109,0.073,-0.049,86758,awake
2025-04-29 14:41:47.731427,308095,-2.435,-0.160,10.360,-0.091,0.074,-0.052,86313,awake
2025-04-29 14:41:47.748230,308115,-2.456,-0.141,10.350,-0.071,0.068,-0.048,85975,awake
2025-04-29 14:41:47.764851,308135,-2.449,-0.120,10.364,-0.059,0.059,-0.046,85796,awake
2025-04-29 14:41:47.794049,308155,-2.413,-0.096,10.405,-0.050,0.050,-0.044,85893,awake
2025-04-29 14:41:47.814371,308175,-2.373,-0.139,10.424,-0.048,0.046,-0.035,86013,awake
2025-04-29 14:41:47.834606,308195,-2.334,-0.151,10.412,-0.054,0.046,-0.021,86218,awake
2025-04-29 14:41:47.853958,308215,-2.380,-0.089,10.429,-0.055,0.040,-0.008,86262,awake
2025-04-29 14:41:47.870082,308235,-2.435,-0.115,10.408,-0.050,0.046,-0.002,86290,awake
2025-04-29 14:41:47.894063,308255,-2.444,-0.182,10.396,-0.065,0.052,-0.008,86280,awake
2025-04-29 14:41:47.918906,308275,-2.507,-0.199,10.410,-0.089,0.049,-0.019,86398,awake
2025-04-29 14:41:47.936096,308295,-2.437,-0.168,10.343,-0.091,0.048,-0.022,86502,awake
2025-04-29 14:41:47.957745,308315,-2.456,-0.206,10.403,-0.075,0.038,-0.014,86672,awake
2025-04-29 14:41:47.977732,308335,-2.440,-0.259,10.357,-0.056,0.025,-0.006,86666,awake
2025-04-29 14:41:47.994232,308355,-2.449,-0.338,10.341,-0.035,0.030,0.000,86698,awake
2025-04-29 14:41:48.107662,308375,-2.435,-0.232,10.379,-0.017,0.031,0.003,86718,awake
2025-04-29 14:41:48.107662,308395,-2.389,-0.048,10.408,-0.012,0.021,0.017,86720,awake
2025-04-29 14:41:48.107662,308415,-2.423,-0.081,10.477,-0.028,0.012,0.025,86654,awake
2025-04-29 14:41:48.107662,308435,-2.464,-0.189,10.432,-0.054,0.013,0.017,86653,awake
2025-04-29 14:41:48.107662,308455,-2.447,-0.306,10.362,-0.068,0.022,0.011,86720,awake
2025-04-29 14:41:48.120789,308475,-2.294,-0.304,10.360,-0.058,0.028,0.027,86797,awake
2025-04-29 14:41:48.132867,308495,-2.356,-0.326,10.324,-0.058,0.039,0.083,86880,awake
2025-04-29 14:41:48.154163,308515,-2.392,-0.235,10.314,-0.030,0.022,0.080,87003,awake
2025-04-29 14:41:48.172211,308535,-2.423,-0.215,10.362,0.014,0.002,0.075,87082,awake
2025-04-29 14:41:48.197105,308555,-2.382,-0.256,10.427,0.034,-0.002,0.053,87160,awake
2025-04-29 14:41:48.232781,308575,-2.349,-0.172,10.467,0.003,0.011,0.050,87172,awake
2025-04-29 14:41:48.232781,308595,-2.409,-0.139,10.465,-0.034,0.022,0.027,87239,awake
2025-04-29 14:41:48.251790,308615,-2.437,-0.208,10.484,-0.078,0.047,0.016,87329,awake
2025-04-29 14:41:48.274749,308635,-2.411,-0.323,10.393,-0.092,0.055,0.002,87459,awake
2025-04-29 14:41:48.294951,308655,-2.310,-0.280,10.307,-0.065,0.040,0.032,87570,awake
2025-04-29 14:41:48.314944,308675,-2.361,-0.280,10.338,-0.016,0.029,0.066,87531,awake
2025-04-29 14:41:48.331184,308695,-2.399,-0.304,10.420,0.010,0.021,0.042,87476,awake
2025-04-29 14:41:48.356363,308715,-2.416,-0.318,10.453,-0.003,0.027,0.005,87452,awake
2025-04-29 14:41:48.375610,308735,-2.387,-0.333,10.412,-0.031,0.034,-0.011,87479,awake
2025-04-29 14:41:48.481618,308755,-2.370,-0.244,10.386,-0.041,0.039,-0.010,87554,awake
2025-04-29 14:41:48.481618,308775,-2.387,-0.189,10.374,-0.025,0.031,-0.005,87686,awake
2025-04-29 14:41:48.481618,308795,-2.365,-0.204,10.388,-0.012,0.026,-0.006,87651,awake
2025-04-29 14:41:48.481618,308815,-2.363,-0.263,10.355,-0.009,0.029,-0.008,87601,awake
2025-04-29 14:41:48.481618,308835,-2.385,-0.283,10.429,-0.019,0.034,-0.018,87403,awake
2025-04-29 14:41:48.481618,308855,-2.433,-0.306,10.403,-0.037,0.043,-0.029,87115,awake
2025-04-29 14:41:48.513812,308875,-2.454,-0.345,10.343,-0.041,0.044,-0.035,86836,awake
2025-04-29 14:41:48.538074,308895,-2.394,-0.297,10.329,-0.021,0.043,-0.041,86664,awake
2025-04-29 14:41:48.547298,308915,-2.351,-0.239,10.326,0.006,0.033,-0.036,86689,awake
2025-04-29 14:41:48.576959,308935,-2.375,-0.275,10.398,0.012,0.033,-0.028,86808,awake
2025-04-29 14:41:48.581591,308955,-2.382,-0.335,10.381,0.006,0.039,-0.034,86936,awake
2025-04-29 14:41:48.621021,308975,-2.313,-0.259,10.403,0.002,0.041,-0.041,87044,awake
2025-04-29 14:41:48.637030,308995,-2.351,-0.199,10.460,-0.002,0.041,-0.038,87185,awake
2025-04-29 14:41:48.657965,309015,-2.413,-0.206,10.487,-0.023,0.045,-0.036,87284,awake
2025-04-29 14:41:48.663765,309035,-2.430,-0.263,10.408,-0.038,0.048,-0.041,87308,awake
2025-04-29 14:41:48.695859,309055,-2.447,-0.326,10.376,-0.039,0.050,-0.051,87454,awake
2025-04-29 14:41:48.717803,309075,-2.430,-0.311,10.345,-0.016,0.049,-0.051,87601,awake
2025-04-29 14:41:48.730574,309095,-2.421,-0.261,10.345,0.017,0.043,-0.040,87719,awake
2025-04-29 14:41:48.757432,309115,-2.421,-0.120,10.393,0.042,0.042,-0.038,87782,awake
2025-04-29 14:41:48.858960,309135,-2.442,-0.072,10.386,0.043,0.057,-0.043,87780,awake
2025-04-29 14:41:48.858960,309155,-2.483,-0.204,10.496,0.007,0.110,-0.065,87738,awake
2025-04-29 14:41:48.858960,309175,-2.456,-0.340,10.487,-0.046,0.133,-0.085,87710,awake
2025-04-29 14:41:48.858960,309195,-2.382,-0.381,10.341,-0.051,0.105,-0.086,87789,awake
2025-04-29 14:41:48.858960,309215,-2.284,-0.357,10.262,0.011,0.055,-0.062,87884,awake
2025-04-29 14:41:48.875158,309235,-2.222,-0.357,10.305,0.100,0.041,-0.021,87969,awake
2025-04-29 14:41:48.892969,309255,-2.274,-0.283,10.420,0.133,0.029,0.008,87917,awake
2025-04-29 14:41:48.914460,309275,-2.365,-0.160,10.520,0.098,0.025,0.006,87966,awake
2025-04-29 14:41:48.938075,309295,-2.459,-0.031,10.520,0.028,0.025,-0.010,88055,awake
2025-04-29 14:41:48.954125,309315,-2.490,-0.026,10.479,-0.024,0.028,-0.022,88147,awake
2025-04-29 14:41:48.974981,309335,-2.464,-0.074,10.422,-0.046,0.038,-0.029,88208,awake
2025-04-29 14:41:49.011718,309355,-2.483,-0.144,10.376,-0.045,0.034,-0.035,88255,awake
2025-04-29 14:41:49.020441,309375,-2.691,-0.328,10.305,-0.019,0.021,-0.074,88405,awake
2025-04-29 14:41:49.061734,309395,-2.516,-0.333,10.288,0.059,0.001,-0.163,88517,awake
2025-04-29 14:41:49.061734,309415,-2.274,-0.194,10.329,0.118,-0.009,-0.148,88667,awake
2025-04-29 14:41:49.073841,309435,-2.243,-0.120,10.472,0.107,-0.001,-0.075,88767,awake
2025-04-29 14:41:49.118239,309455,-2.392,-0.101,10.525,0.052,0.023,-0.049,88894,awake
2025-04-29 14:41:49.118239,309475,-2.433,-0.077,10.441,0.022,0.033,-0.076,88517,awake
2025-04-29 14:41:49.248442,309495,-2.433,-0.026,10.393,0.012,0.023,-0.103,89041,awake
2025-04-29 14:41:49.248442,309515,-2.418,-0.029,10.381,0.007,0.020,-0.101,89165,awake
2025-04-29 14:41:49.248442,309535,-2.404,-0.045,10.381,0.015,0.026,-0.088,89269,awake
2025-04-29 14:41:49.248442,309555,-2.401,-0.115,10.429,0.012,0.041,-0.053,89326,awake
2025-04-29 14:41:49.248442,309575,-2.409,0.031,10.432,-0.002,0.040,-0.035,89238,awake
2025-04-29 14:41:49.248442,309595,-2.401,0.031,10.391,-0.010,0.041,-0.041,88965,awake
2025-04-29 14:41:49.248442,309615,-2.440,-0.201,10.465,-0.025,0.057,-0.086,88749,awake
2025-04-29 14:41:49.265796,309635,-2.361,-0.170,10.467,-0.058,0.073,-0.109,88652,awake
2025-04-29 14:41:49.296424,309655,-2.365,-0.079,10.398,-0.078,0.066,-0.088,88702,awake
2025-04-29 14:41:49.318060,309675,-2.397,-0.189,10.357,-0.059,0.049,-0.076,88809,awake
2025-04-29 14:41:49.345258,309695,-2.346,-0.232,10.348,-0.023,0.043,-0.072,88879,awake
2025-04-29 14:41:49.345258,309715,-2.421,-0.266,10.393,-0.010,0.054,-0.071,88940,awake
2025-04-29 14:41:49.361963,309735,-2.440,-0.163,10.403,-0.015,0.061,-0.089,89018,awake
2025-04-29 14:41:49.394448,309755,-2.406,-0.136,10.439,-0.019,0.057,-0.092,89104,awake
2025-04-29 14:41:49.413807,309775,-2.449,-0.278,10.379,-0.018,0.042,-0.090,89188,awake
2025-04-29 14:41:49.436803,309795,-2.449,-0.244,10.326,-0.015,0.045,-0.063,89256,awake
2025-04-29 14:41:49.452479,309815,-2.392,-0.163,10.360,0.007,0.041,-0.037,89317,awake
2025-04-29 14:41:49.466803,309835,-2.325,-0.103,10.441,0.028,0.020,-0.023,89394,awake
2025-04-29 14:41:49.496175,309855,-2.380,-0.101,10.448,0.033,0.001,-0.006,89472,awake
2025-04-29 14:41:49.513868,309875,-2.500,-0.067,10.458,0.023,0.009,-0.015,89619,awake
2025-04-29 14:41:49.625209,309895,-2.545,-0.057,10.446,0.008,0.001,-0.023,89663,awake
2025-04-29 14:41:49.625759,309915,-2.461,-0.105,10.415,0.033,-0.030,-0.017,89791,awake
2025-04-29 14:41:49.625759,309935,-2.270,-0.050,10.420,0.118,-0.064,0.018,89903,awake
2025-04-29 14:41:49.625759,309955,-2.303,-0.031,10.408,0.185,-0.094,0.051,89925,awake
2025-04-29 14:41:49.625759,309975,-2.708,-0.091,10.513,0.159,-0.123,0.030,90072,awake
2025-04-29 14:41:49.642761,309995,-3.010,-0.002,10.606,0.133,-0.144,-0.031,90332,awake
2025-04-29 14:41:49.658708,310015,-2.784,0.280,10.582,0.235,-0.176,-0.056,90539,awake
2025-04-29 14:41:49.671641,310035,-2.488,0.486,10.561,0.390,-0.216,-0.035,90682,awake
2025-04-29 14:41:49.694910,310055,-2.284,0.527,10.681,0.378,-0.212,0.038,90806,awake
2025-04-29 14:41:49.718321,310075,-2.416,0.192,10.865,0.164,-0.160,0.066,90854,awake
2025-04-29 14:41:49.737863,310095,-2.428,-0.034,10.862,-0.037,-0.144,0.014,90970,awake
2025-04-29 14:41:49.762676,310115,-2.136,-0.117,10.269,-0.009,-0.145,0.026,91093,awake
2025-04-29 14:41:49.780428,310135,-1.942,-0.172,10.089,0.209,-0.191,0.061,91170,awake
2025-04-29 14:41:49.793863,310155,-1.817,0.120,10.360,0.398,-0.228,0.092,91216,awake
2025-04-29 14:41:49.813024,310175,-1.729,0.560,10.520,0.477,-0.197,0.126,91254,awake
2025-04-29 14:41:49.834725,310195,-1.767,1.168,10.772,0.475,-0.067,0.100,91371,awake
2025-04-29 14:41:49.865083,310215,-2.061,1.425,10.922,0.329,-0.106,0.070,91452,awake
2025-04-29 14:41:49.877015,310235,-2.423,1.195,11.186,0.086,-0.103,-0.045,91636,awake
2025-04-29 14:41:49.881699,310255,-2.157,0.850,10.676,-0.101,-0.028,-0.098,91696,awake
2025-04-29 14:41:50.000042,310275,-2.555,0.903,10.740,-0.120,0.052,-0.060,91765,awake
2025-04-29 14:41:50.000042,310295,-2.198,0.601,10.594,-0.077,0.163,-0.024,91932,awake
2025-04-29 14:41:50.000042,310315,-2.227,0.151,10.719,-0.161,0.269,-0.041,92035,awake
2025-04-29 14:41:50.000042,310335,-2.155,0.397,10.364,-0.116,0.262,-0.057,92135,awake
2025-04-29 14:41:50.000042,310355,-1.954,0.498,9.931,0.112,0.229,0.021,92101,awake
2025-04-29 14:41:50.014749,310375,-1.915,0.654,9.962,0.363,0.183,0.083,91977,awake
2025-04-29 14:41:50.035178,310395,-2.234,0.881,10.523,0.394,0.140,0.112,91878,awake
2025-04-29 14:41:50.047086,310415,-2.334,0.740,10.781,0.140,0.191,0.029,91810,awake
2025-04-29 14:41:50.071894,310435,-1.951,0.460,10.496,-0.197,0.282,-0.022,91875,awake
2025-04-29 14:41:50.093757,310455,-1.724,0.280,10.048,-0.338,0.290,0.019,92041,awake
2025-04-29 14:41:50.114817,310475,-1.853,0.247,9.778,-0.288,0.228,0.094,92182,awake
2025-04-29 14:41:50.140159,310495,-1.942,0.041,9.694,-0.190,0.164,0.117,92273,awake
2025-04-29 14:41:50.174223,310515,-1.590,-0.115,9.780,-0.107,0.112,0.097,92294,awake
2025-04-29 14:41:50.178271,310535,-1.250,-0.120,9.845,-0.042,0.070,0.121,92260,awake
2025-04-29 14:41:50.192791,310555,-1.128,-0.002,10.056,-0.035,0.074,0.144,92202,awake
2025-04-29 14:41:50.215292,310575,-1.243,0.084,10.367,-0.151,0.118,0.102,92055,awake
2025-04-29 14:41:50.237677,310595,-1.360,-0.017,10.736,-0.346,0.093,0.028,92120,awake
2025-04-29 14:41:50.257327,310615,-1.319,-0.194,10.862,-0.452,-0.011,0.056,92238,awake
2025-04-29 14:41:50.276868,310635,-1.001,-0.515,10.731,-0.390,-0.013,0.232,92410,awake
2025-04-29 14:41:50.384237,310655,-0.668,-0.601,10.752,-0.196,0.152,0.376,92473,awake
2025-04-29 14:41:50.384237,310675,-0.407,0.388,11.135,0.052,0.352,0.439,92242,awake
