ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR
2025-04-29 13:56:34.794935,76851,5.258,2.322,-7.242,-0.026,0.008,-0.003,737
2025-04-29 13:56:34.817210,76871,5.212,2.404,-7.221,-0.036,0.041,0.020,764
2025-04-29 13:56:34.836220,76891,5.179,2.289,-7.211,-0.049,0.046,-0.004,729
2025-04-29 13:56:34.856296,76911,5.198,2.346,-7.223,-0.029,0.043,-0.031,716
2025-04-29 13:56:34.877258,76931,5.262,2.382,-7.209,-0.041,0.061,-0.018,750
2025-04-29 13:56:34.896312,76951,5.191,2.296,-7.192,-0.018,0.082,0.013,789
2025-04-29 13:56:34.916443,76971,5.157,2.361,-7.185,-0.003,0.066,-0.007,835
2025-04-29 13:56:34.933660,76991,5.203,2.389,-7.180,-0.028,0.040,-0.032,788
2025-04-29 13:56:34.955613,77011,5.229,2.327,-7.216,-0.022,0.042,-0.008,762
2025-04-29 13:56:34.977280,77031,5.181,2.373,-7.209,-0.015,0.041,0.006,680
2025-04-29 13:56:34.996994,77051,5.200,2.330,-7.204,-0.027,0.023,-0.017,670
2025-04-29 13:56:35.015974,77071,5.212,2.315,-7.214,-0.004,0.017,-0.013,645
2025-04-29 13:56:35.038099,77091,5.203,2.358,-7.202,-0.006,0.015,-0.021,671
2025-04-29 13:56:35.056059,77111,5.212,2.387,-7.199,-0.014,0.017,-0.015,684
2025-04-29 13:56:35.076863,77131,5.243,2.332,-7.235,-0.022,0.031,-0.013,665
2025-04-29 13:56:35.096172,77151,5.162,2.318,-7.209,-0.006,0.042,0.004,667
2025-04-29 13:56:35.117686,77171,5.131,2.368,-7.207,0.000,0.019,-0.001,659
2025-04-29 13:56:35.140792,77191,5.203,2.375,-7.197,-0.028,-0.005,-0.018,654
2025-04-29 13:56:35.154780,77211,5.284,2.356,-7.238,-0.035,0.018,-0.012,613
2025-04-29 13:56:35.183138,77231,5.270,2.375,-7.238,-0.035,0.061,-0.006,595
2025-04-29 13:56:35.196386,77251,5.212,2.344,-7.183,-0.034,0.080,0.017,607
2025-04-29 13:56:35.215852,77271,5.222,2.318,-7.238,-0.043,0.069,-0.029,595
2025-04-29 13:56:35.240318,77291,5.250,2.339,-7.226,-0.019,0.075,-0.011,693
2025-04-29 13:56:35.255927,77311,5.205,2.361,-7.197,-0.012,0.077,0.000,722
2025-04-29 13:56:35.265813,77331,5.181,2.346,-7.197,-0.016,0.056,-0.020,742
2025-04-29 13:56:35.296045,77351,5.239,2.308,-7.147,-0.035,0.027,-0.036,742
2025-04-29 13:56:35.315328,77371,5.229,2.363,-7.190,-0.007,0.034,-0.043,683
2025-04-29 13:56:35.332880,77391,5.231,2.406,-7.211,-0.009,0.044,-0.030,735
2025-04-29 13:56:35.359691,77411,5.224,2.351,-7.209,-0.028,0.040,-0.027,797
2025-04-29 13:56:35.372325,77431,5.227,2.298,-7.230,-0.021,0.035,-0.046,837
2025-04-29 13:56:35.395213,77451,5.229,2.392,-7.207,-0.004,0.043,-0.034,810
2025-04-29 13:56:35.417026,77471,5.207,2.435,-7.197,-0.023,0.040,-0.042,779
2025-04-29 13:56:35.436505,77491,5.253,2.289,-7.185,-0.025,0.046,-0.029,706
2025-04-29 13:56:35.457253,77511,5.258,2.363,-7.183,-0.013,0.052,-0.040,676
2025-04-29 13:56:35.468150,77531,5.248,2.449,-7.161,-0.020,0.062,-0.039,657
2025-04-29 13:56:35.496734,77551,5.246,2.411,-7.199,-0.029,0.062,-0.045,656
2025-04-29 13:56:35.518029,77571,5.198,2.306,-7.183,-0.009,0.067,0.003,682
2025-04-29 13:56:35.537117,77591,5.138,2.358,-7.147,0.004,0.032,-0.015,670
2025-04-29 13:56:35.555482,77611,5.246,2.437,-7.159,-0.019,0.006,-0.048,651
2025-04-29 13:56:35.570888,77631,5.274,2.423,-7.185,-0.019,0.031,-0.043,662
2025-04-29 13:56:35.599097,77651,5.320,2.385,-7.250,-0.027,0.042,-0.038,658
2025-04-29 13:56:35.615290,77671,5.272,2.368,-7.214,-0.020,0.068,-0.012,625
2025-04-29 13:56:35.633053,77691,5.227,2.387,-7.183,-0.019,0.071,-0.021,588
2025-04-29 13:56:35.656634,77711,5.188,2.476,-7.185,-0.008,0.062,-0.002,590
2025-04-29 13:56:35.665737,77731,5.133,2.413,-7.185,-0.035,0.035,0.020,610
2025-04-29 13:56:35.698217,77751,5.231,2.382,-7.128,-0.040,-0.003,-0.024,679
2025-04-29 13:56:35.716138,77771,5.303,2.370,-7.209,-0.030,0.006,-0.009,727
2025-04-29 13:56:35.736181,77791,5.294,2.375,-7.228,-0.025,0.033,-0.004,728
2025-04-29 13:56:35.750302,77811,5.222,2.327,-7.204,-0.020,0.032,0.019,610
2025-04-29 13:56:35.776324,77831,5.286,2.375,-7.161,-0.014,0.014,-0.038,715
2025-04-29 13:56:35.797106,77851,5.239,2.428,-7.178,-0.021,0.023,-0.060,731
2025-04-29 13:56:35.821910,77871,5.186,2.365,-7.183,-0.012,0.017,0.014,766
2025-04-29 13:56:35.836540,77891,5.284,2.339,-7.183,-0.031,0.009,-0.034,772
2025-04-29 13:56:35.857381,77911,5.310,2.365,-7.171,0.001,0.046,-0.036,839
2025-04-29 13:56:35.865764,77931,5.205,2.418,-7.202,-0.006,0.057,-0.039,789
2025-04-29 13:56:35.895859,77951,5.186,2.428,-7.159,-0.018,0.047,-0.023,745
2025-04-29 13:56:35.914485,77971,5.207,2.409,-7.197,-0.041,0.028,-0.039,698
2025-04-29 13:56:35.937986,77991,5.119,2.389,-7.159,-0.003,0.055,0.086,660
2025-04-29 13:56:35.960812,78011,5.140,2.330,-7.163,-0.026,-0.023,-0.015,650
2025-04-29 13:56:35.976296,78031,5.332,2.456,-7.226,-0.021,-0.035,-0.024,669
2025-04-29 13:56:35.991997,78051,5.329,2.485,-7.264,-0.044,0.038,0.055,680
2025-04-29 13:56:36.015768,78071,5.188,2.239,-7.166,-0.047,0.055,0.049,667
2025-04-29 13:56:36.035165,78091,5.279,2.272,-7.197,-0.020,0.031,-0.074,653
2025-04-29 13:56:36.064229,78111,5.215,2.502,-7.175,0.008,0.049,0.055,645
2025-04-29 13:56:36.075978,78131,5.332,2.452,-7.204,-0.050,0.057,-0.044,649
2025-04-29 13:56:36.096541,78151,5.021,1.980,-7.128,0.038,0.027,0.077,604
2025-04-29 13:56:36.115562,78171,5.253,2.418,-7.247,0.065,-0.078,-0.158,564
2025-04-29 13:56:36.134954,78191,5.284,2.744,-7.274,-0.018,-0.014,-0.008,610
2025-04-29 13:56:36.154821,78211,4.997,2.406,-7.168,-0.072,-0.022,0.090,649
2025-04-29 13:56:36.164542,78231,5.322,2.253,-7.266,-0.062,-0.059,-0.079,727
2025-04-29 13:56:36.193391,78251,5.444,2.306,-7.312,0.017,0.070,-0.007,730
2025-04-29 13:56:36.215405,78271,5.124,2.555,-7.195,-0.005,0.149,0.050,734
2025-04-29 13:56:36.232442,78291,5.033,2.322,-7.178,-0.021,0.088,0.037,728
2025-04-29 13:56:36.255240,78311,5.188,2.389,-7.147,-0.046,0.027,-0.036,720
2025-04-29 13:56:36.276193,78331,5.246,2.243,-7.195,-0.005,0.037,-0.018,730
2025-04-29 13:56:36.294758,78351,5.143,2.339,-7.171,0.065,0.050,0.027,791
2025-04-29 13:56:36.315128,78371,5.284,2.428,-7.178,-0.030,0.011,-0.090,826
2025-04-29 13:56:36.334083,78391,5.191,2.416,-7.216,0.005,0.057,0.046,831
2025-04-29 13:56:36.355039,78411,5.018,2.569,-7.159,-0.058,0.008,0.033,761
2025-04-29 13:56:36.377996,78431,5.203,2.686,-7.324,-0.065,0.045,0.180,686
2025-04-29 13:56:36.397472,78451,5.246,2.552,-7.262,-0.118,0.140,0.347,671
2025-04-29 13:56:36.415583,78471,5.270,2.054,-7.070,-0.163,0.072,0.139,648
2025-04-29 13:56:36.438864,78491,5.286,1.817,-7.072,-0.032,0.033,0.038,672
2025-04-29 13:56:36.459417,78511,5.289,2.088,-7.135,0.066,-0.009,-0.101,691
2025-04-29 13:56:36.476596,78531,5.274,2.679,-7.317,0.083,-0.005,-0.140,664
2025-04-29 13:56:36.498358,78551,5.318,2.713,-7.264,-0.071,0.063,0.022,650
2025-04-29 13:56:36.514278,78571,5.181,2.342,-7.163,-0.068,0.087,0.081,655
2025-04-29 13:56:36.536995,78591,5.195,2.140,-7.123,-0.053,0.046,0.038,656
2025-04-29 13:56:36.548883,78611,5.243,2.193,-7.125,0.003,0.010,-0.025,621
2025-04-29 13:56:36.575493,78631,5.241,2.365,-7.247,0.023,-0.009,-0.069,574
2025-04-29 13:56:36.595888,78651,5.325,2.531,-7.238,-0.014,0.027,-0.020,586
2025-04-29 13:56:36.627024,78671,5.255,2.385,-7.240,-0.032,0.071,0.040,608
2025-04-29 13:56:36.634841,78691,5.224,2.334,-7.166,-0.041,0.056,0.010,660
2025-04-29 13:56:36.649940,78711,5.195,2.303,-7.144,-0.038,0.023,-0.014,727
2025-04-29 13:56:36.676183,78731,5.215,2.370,-7.197,-0.024,-0.002,-0.017,734
2025-04-29 13:56:36.695843,78751,5.301,2.533,-7.207,-0.076,-0.003,-0.007,750
2025-04-29 13:56:36.716371,78771,5.262,2.404,-7.207,-0.143,-0.023,-0.144,684
2025-04-29 13:56:36.732263,78791,5.231,2.310,-7.202,-0.062,0.063,0.065,736
2025-04-29 13:56:36.757024,78811,5.250,2.294,-7.123,-0.047,0.043,-0.030,781
2025-04-29 13:56:36.780832,78831,5.186,2.368,-7.132,-0.028,0.003,-0.073,806
2025-04-29 13:56:36.796286,78851,5.171,2.459,-7.178,-0.032,-0.021,-0.109,839
2025-04-29 13:56:36.820921,78871,5.224,2.514,-7.204,0.025,0.031,0.034,812
2025-04-29 13:56:36.831402,78891,5.234,2.490,-7.219,-0.055,0.012,-0.030,731
2025-04-29 13:56:36.855116,78911,5.224,2.389,-7.233,-0.083,0.007,-0.041,680
2025-04-29 13:56:36.882034,78931,5.253,2.373,-7.216,0.017,0.074,0.078,674
2025-04-29 13:56:36.897226,78951,5.265,2.488,-7.195,-0.013,0.054,0.023,669
2025-04-29 13:56:36.915172,78971,5.289,2.507,-7.228,-0.006,0.092,0.075,678
2025-04-29 13:56:36.936637,78991,5.241,2.538,-7.187,-0.041,0.119,0.120,687
2025-04-29 13:56:36.956332,79011,5.207,2.332,-7.147,-0.096,0.086,0.038,669
2025-04-29 13:56:36.981923,79031,5.236,2.164,-7.118,0.021,0.106,0.107,666
2025-04-29 13:56:36.997396,79051,5.346,2.251,-7.104,0.128,0.129,0.126,633
2025-04-29 13:56:37.016472,79071,5.339,2.423,-7.123,0.042,0.049,-0.004,627
2025-04-29 13:56:37.037119,79091,5.267,2.485,-7.175,-0.010,0.024,-0.082,597
2025-04-29 13:56:37.054513,79111,5.239,2.459,-7.183,-0.026,0.046,0.026,576
2025-04-29 13:56:37.076750,79131,5.308,2.330,-7.142,-0.053,0.044,0.026,625
2025-04-29 13:56:37.097302,79151,5.313,2.267,-7.140,-0.028,0.047,0.035,627
2025-04-29 13:56:37.120322,79171,5.310,2.239,-7.140,-0.021,0.028,-0.032,689
2025-04-29 13:56:37.136086,79191,5.310,2.334,-7.154,0.007,0.033,-0.017,736
2025-04-29 13:56:37.148146,79211,5.308,2.389,-7.185,-0.011,0.027,-0.037,746
2025-04-29 13:56:37.175532,79231,5.298,2.397,-7.195,-0.019,0.038,0.005,748
2025-04-29 13:56:37.195409,79251,5.267,2.428,-7.092,-0.066,0.013,-0.015,722
2025-04-29 13:56:37.216008,79271,5.174,1.999,-7.252,-0.064,-0.036,-0.229,735
2025-04-29 13:56:37.236325,79291,5.282,2.440,-7.140,0.052,0.021,0.198,813
2025-04-29 13:56:37.248301,79311,5.411,2.509,-7.242,-0.107,-0.066,-0.232,824
2025-04-29 13:56:37.276250,79331,5.310,2.502,-7.250,-0.024,0.066,0.077,820
2025-04-29 13:56:37.295328,79351,5.339,2.430,-7.202,-0.119,0.080,0.025,766
2025-04-29 13:56:37.316500,79371,5.289,2.358,-7.104,-0.090,0.104,0.098,689
2025-04-29 13:56:37.337054,79391,5.203,2.224,-7.087,-0.130,0.032,-0.077,667
2025-04-29 13:56:37.351169,79411,5.200,2.241,-7.084,-0.013,0.020,0.011,661
2025-04-29 13:56:37.375544,79431,5.258,2.356,-7.149,-0.042,-0.055,-0.141,663
2025-04-29 13:56:37.396129,79451,5.310,2.478,-7.190,0.012,-0.003,-0.031,688
2025-04-29 13:56:37.416465,79471,5.329,2.509,-7.216,-0.015,0.043,-0.019,658
2025-04-29 13:56:37.436644,79491,5.284,2.430,-7.159,-0.023,0.074,0.040,651
2025-04-29 13:56:37.456035,79511,5.219,2.358,-7.061,-0.070,0.019,-0.063,658
2025-04-29 13:56:37.480571,79531,5.203,2.337,-7.144,-0.024,0.001,-0.075,647
2025-04-29 13:56:37.497253,79551,5.241,2.466,-7.168,0.013,0.008,-0.028,629
2025-04-29 13:56:37.516026,79571,5.301,2.535,-7.187,-0.050,-0.019,-0.074,613
2025-04-29 13:56:37.536530,79591,5.306,2.497,-7.216,-0.050,0.027,-0.022,571
2025-04-29 13:56:37.547304,79611,5.294,2.509,-7.195,-0.040,0.078,0.062,604
2025-04-29 13:56:37.574012,79631,5.284,2.516,-7.187,-0.132,0.037,-0.068,654
2025-04-29 13:56:37.599639,79651,5.205,2.227,-7.238,-0.092,0.112,0.048,721
2025-04-29 13:56:37.614459,79671,5.250,2.325,-6.771,0.082,0.120,0.120,722
2025-04-29 13:56:37.636344,79691,5.150,2.289,-7.118,0.059,-0.013,-0.111,741
2025-04-29 13:56:37.661140,79711,5.274,2.449,-7.180,0.240,0.098,0.195,706
2025-04-29 13:56:37.676790,79731,5.617,3.043,-7.290,0.321,0.185,0.311,727
2025-04-29 13:56:37.704297,79751,5.298,2.564,-7.448,-0.269,0.041,-0.205,750
2025-04-29 13:56:37.714260,79771,5.361,2.306,-7.130,-0.082,0.252,0.495,792
2025-04-29 13:56:37.736406,79791,5.375,2.095,-6.567,-0.129,0.076,-0.069,825
2025-04-29 13:56:37.756644,79811,5.107,1.882,-7.216,-0.088,-0.028,0.027,798
2025-04-29 13:56:37.774606,79831,5.401,2.229,-6.869,0.072,-0.017,0.140,716
2025-04-29 13:56:37.804610,79851,5.507,2.246,-7.144,-0.005,-0.094,-0.200,679
2025-04-29 13:56:37.817212,79871,5.483,2.433,-7.245,0.050,0.025,0.011,659
2025-04-29 13:56:37.835204,79891,5.466,2.509,-7.192,-0.048,0.068,-0.040,668
2025-04-29 13:56:37.856234,79911,5.346,2.389,-7.135,-0.042,0.123,0.070,661
2025-04-29 13:56:37.874041,79931,5.253,2.212,-7.070,-0.066,0.071,0.004,665
2025-04-29 13:56:37.894764,79951,5.291,2.176,-7.053,-0.010,0.027,0.017,647
2025-04-29 13:56:37.915036,79971,5.363,2.258,-7.087,0.000,-0.025,-0.061,661
2025-04-29 13:56:37.930880,79991,5.420,2.361,-7.149,0.013,-0.008,-0.032,634
2025-04-29 13:56:37.956072,80011,5.447,2.428,-7.168,-0.022,0.029,-0.020,630
2025-04-29 13:56:37.971102,80031,5.368,2.361,-7.149,-0.059,0.055,-0.001,589
2025-04-29 13:56:37.996031,80051,5.351,2.334,-7.089,-0.022,0.070,0.048,580
2025-04-29 13:56:38.016339,80071,5.320,2.263,-7.104,-0.038,0.026,-0.056,581
2025-04-29 13:56:38.030961,80091,5.318,2.308,-7.125,0.007,0.027,0.001,630
2025-04-29 13:56:38.056409,80111,5.351,2.375,-7.142,-0.011,0.010,-0.042,702
2025-04-29 13:56:38.070963,80131,5.392,2.401,-7.125,-0.009,0.034,0.009,721
2025-04-29 13:56:38.095973,80151,5.389,2.346,-7.156,-0.033,0.047,0.002,748
2025-04-29 13:56:38.114962,80171,5.370,2.277,-7.099,-0.030,0.058,0.012,733
2025-04-29 13:56:38.134841,80191,5.356,2.284,-7.104,-0.014,0.052,-0.004,704
2025-04-29 13:56:38.146265,80211,5.320,2.310,-7.108,-0.011,0.035,-0.027,745
2025-04-29 13:56:38.175587,80231,5.341,2.344,-7.132,-0.007,0.030,-0.010,786
2025-04-29 13:56:38.198645,80251,5.363,2.363,-7.118,-0.025,0.023,-0.014,815
2025-04-29 13:56:38.214486,80271,5.377,2.313,-7.116,-0.027,0.029,0.001,827
2025-04-29 13:56:38.231705,80291,5.365,2.296,-7.108,-0.025,0.036,-0.007,745
2025-04-29 13:56:38.258856,80311,5.332,2.150,-7.094,-0.001,0.045,-0.038,681
2025-04-29 13:56:38.269990,80331,5.236,1.925,-6.946,0.014,-0.050,-0.218,678
2025-04-29 13:56:38.296351,80351,5.219,2.066,-6.771,0.096,-0.238,-0.478,654
2025-04-29 13:56:38.317117,80371,5.286,2.746,-7.384,0.077,-0.298,-0.437,675
2025-04-29 13:56:38.337539,80391,5.389,2.931,-7.582,0.033,-0.101,-0.205,685
2025-04-29 13:56:38.356541,80411,5.365,2.816,-7.499,-0.047,0.145,0.169,665
2025-04-29 13:56:38.377056,80431,5.361,2.401,-7.099,-0.058,0.262,0.274,644
2025-04-29 13:56:38.396559,80451,5.308,2.428,-6.747,-0.153,0.079,-0.094,653
2025-04-29 13:56:38.419713,80471,5.325,2.229,-7.333,-0.122,0.060,-0.119,640
2025-04-29 13:56:38.432133,80491,5.092,2.133,-7.250,-0.039,0.134,-0.009,617
2025-04-29 13:56:38.459243,80511,4.997,2.241,-7.075,0.009,0.060,0.002,598
2025-04-29 13:56:38.475997,80531,5.119,2.512,-7.082,0.023,-0.039,-0.069,590
2025-04-29 13:56:38.497762,80551,5.272,2.595,-7.204,-0.007,-0.058,-0.067,611
2025-04-29 13:56:38.521332,80571,5.399,2.512,-7.274,-0.035,0.008,0.009,655
2025-04-29 13:56:38.536349,80591,5.377,2.401,-7.221,-0.050,0.074,0.027,731
2025-04-29 13:56:38.555502,80611,5.143,2.133,-7.264,-0.093,0.048,-0.136,740
2025-04-29 13:56:38.576458,80631,5.181,2.540,-7.171,0.073,0.103,0.244,770
2025-04-29 13:56:38.599482,80651,5.198,2.610,-7.161,-0.125,-0.040,-0.234,679
2025-04-29 13:56:38.623071,80671,5.188,2.521,-7.197,-0.035,0.055,0.104,726
2025-04-29 13:56:38.635510,80691,5.243,2.358,-7.151,-0.116,0.006,-0.064,778
2025-04-29 13:56:38.656655,80711,5.277,2.303,-7.108,0.041,0.082,0.107,813
2025-04-29 13:56:38.675128,80731,5.291,2.380,-7.156,0.059,0.069,-0.032,819
2025-04-29 13:56:38.694701,80751,5.250,2.514,-7.192,0.040,0.060,0.025,796
2025-04-29 13:56:38.715416,80771,5.241,2.579,-7.204,-0.027,0.050,0.001,711
2025-04-29 13:56:38.736355,80791,5.236,2.447,-7.147,-0.048,0.055,0.014,674
2025-04-29 13:56:38.747617,80811,5.246,2.356,-7.125,-0.035,0.035,-0.001,668
2025-04-29 13:56:38.771810,80831,5.255,2.373,-7.173,-0.009,0.022,-0.011,647
2025-04-29 13:56:38.797077,80851,5.294,2.428,-7.171,-0.005,0.020,-0.030,671
2025-04-29 13:56:38.814214,80871,5.277,2.466,-7.171,-0.015,0.034,-0.016,668
2025-04-29 13:56:38.837061,80891,5.274,2.440,-7.180,-0.030,0.047,-0.001,650
2025-04-29 13:56:38.847466,80911,5.262,2.404,-7.135,-0.027,0.050,0.000,661
2025-04-29 13:56:38.876900,80931,5.239,2.406,-7.132,-0.016,0.040,-0.011,649
2025-04-29 13:56:38.895983,80951,5.231,2.452,-7.163,-0.020,0.022,-0.027,637
2025-04-29 13:56:38.916523,80971,5.253,2.478,-7.149,-0.026,0.015,-0.010,601
2025-04-29 13:56:38.936953,80991,5.279,2.440,-7.159,-0.037,0.017,-0.023,552
2025-04-29 13:56:38.957448,81011,5.284,2.452,-7.185,-0.025,0.040,0.002,599
2025-04-29 13:56:38.979574,81031,5.274,2.476,-7.192,-0.036,0.052,-0.003,637
2025-04-29 13:56:38.996182,81051,5.272,2.507,-7.163,-0.031,0.070,0.050,694
2025-04-29 13:56:39.013777,81071,5.234,2.442,-7.175,-0.058,0.066,0.022,727
2025-04-29 13:56:39.034681,81091,5.253,2.380,-7.099,-0.008,0.071,0.088,758
2025-04-29 13:56:39.054836,81111,5.262,2.308,-7.113,-0.035,0.018,-0.043,743
2025-04-29 13:56:39.078579,81131,5.289,2.373,-7.154,0.020,0.032,0.009,724
2025-04-29 13:56:39.096076,81151,5.284,2.478,-7.173,-0.004,0.030,-0.044,743
2025-04-29 13:56:39.116517,81171,5.267,2.495,-7.190,-0.017,0.054,0.002,797
2025-04-29 13:56:39.145001,81191,5.255,2.447,-7.147,-0.036,0.051,0.002,808
2025-04-29 13:56:39.154074,81211,5.267,2.375,-7.111,-0.028,0.040,0.004,822
2025-04-29 13:56:39.176385,81231,5.260,2.363,-7.130,-0.020,0.024,-0.018,756
2025-04-29 13:56:39.195631,81251,5.294,2.416,-7.135,-0.008,0.026,-0.019,703
2025-04-29 13:56:39.215685,81271,5.272,2.454,-7.161,-0.014,0.035,-0.016,668
2025-04-29 13:56:39.229451,81291,5.234,2.631,-6.967,-0.135,-0.049,-0.079,649
2025-04-29 13:56:39.256251,81311,5.325,2.526,-7.010,0.001,0.013,-0.069,664
2025-04-29 13:56:39.262984,81331,5.152,2.483,-7.202,-0.167,-0.067,-0.232,682
2025-04-29 13:56:39.295134,81351,5.318,2.444,-7.242,-0.039,0.021,0.085,660
2025-04-29 13:56:39.319223,81371,5.243,2.519,-7.159,-0.032,0.058,0.010,655
2025-04-29 13:56:39.342499,81391,5.222,2.480,-7.142,-0.051,0.047,-0.006,660
2025-04-29 13:56:39.356094,81411,5.160,2.433,-7.104,-0.021,0.041,-0.007,639
2025-04-29 13:56:39.372796,81431,5.215,2.456,-7.144,0.007,0.023,-0.002,610
2025-04-29 13:56:39.395284,81451,5.318,2.492,-7.185,0.065,0.070,0.058,604
2025-04-29 13:56:39.419235,81471,5.363,2.397,-7.161,0.162,0.193,0.222,576
2025-04-29 13:56:39.436210,81491,5.282,2.365,-7.104,0.033,0.101,0.026,601
2025-04-29 13:56:39.446348,81511,5.260,2.358,-7.228,0.007,0.037,-0.090,632
2025-04-29 13:56:39.476666,81531,5.140,2.507,-7.183,-0.017,0.003,-0.098,723
2025-04-29 13:56:39.496846,81551,5.262,2.512,-7.163,-0.034,0.000,0.018,717
2025-04-29 13:56:39.516509,81571,5.327,2.437,-7.149,-0.042,0.020,0.031,601
2025-04-29 13:56:39.535257,81591,5.358,2.334,-7.140,-0.033,0.042,0.006,709
2025-04-29 13:56:39.556398,81611,5.332,2.356,-7.118,-0.009,0.056,-0.012,716
2025-04-29 13:56:39.576333,81631,5.258,2.435,-7.154,-0.003,0.051,-0.021,760
2025-04-29 13:56:39.594487,81651,5.231,2.480,-7.140,-0.015,0.037,-0.016,776
2025-04-29 13:56:39.616186,81671,5.246,2.430,-7.166,-0.029,0.025,-0.009,851
2025-04-29 13:56:39.636407,81691,5.303,2.399,-7.161,-0.028,0.025,-0.007,796
2025-04-29 13:56:39.656606,81711,5.301,2.397,-7.144,-0.016,0.035,-0.012,737
2025-04-29 13:56:39.675502,81731,5.289,2.421,-7.147,-0.013,0.043,-0.012,688
2025-04-29 13:56:39.695508,81751,5.274,2.440,-7.151,-0.019,0.044,-0.008,672
2025-04-29 13:56:39.717110,81771,5.248,2.430,-7.149,-0.025,0.037,-0.006,649
2025-04-29 13:56:39.730503,81791,5.270,2.416,-7.149,-0.022,0.030,-0.011,668
2025-04-29 13:56:39.761606,81811,5.286,2.413,-7.151,-0.017,0.029,-0.014,720
2025-04-29 13:56:39.763877,81831,5.301,2.442,-7.180,-0.017,0.034,-0.012,650
2025-04-29 13:56:39.794472,81851,5.279,2.433,-7.159,-0.020,0.037,-0.011,661
2025-04-29 13:56:39.815558,81871,5.284,2.406,-7.142,-0.020,0.041,-0.009,641
2025-04-29 13:56:39.836690,81891,5.272,2.404,-7.161,-0.021,0.039,-0.009,639
2025-04-29 13:56:39.855831,81911,5.279,2.401,-7.159,-0.021,0.037,-0.011,626
2025-04-29 13:56:39.876260,81931,5.260,2.433,-7.137,-0.015,0.034,-0.014,580
2025-04-29 13:56:39.896612,81951,5.296,2.428,-7.178,-0.017,0.035,-0.010,591
2025-04-29 13:56:39.916195,81971,5.279,2.406,-7.137,-0.025,0.033,-0.011,605
2025-04-29 13:56:39.937898,81991,5.291,2.385,-7.137,-0.025,0.033,-0.008,696
2025-04-29 13:56:39.957034,82011,5.282,2.404,-7.123,-0.019,0.035,-0.013,740
2025-04-29 13:56:39.976415,82031,5.291,2.392,-7.108,-0.015,0.039,-0.022,737
2025-04-29 13:56:39.995157,82051,5.507,1.788,-7.104,0.021,-0.006,-0.350,767
2025-04-29 13:56:40.012659,82071,5.301,2.191,-7.204,0.214,0.038,-0.301,679
2025-04-29 13:56:40.037388,82091,5.016,2.914,-7.199,0.164,0.023,-0.278,737
2025-04-29 13:56:40.054995,82111,5.205,2.916,-7.281,0.008,-0.006,-0.243,781
2025-04-29 13:56:40.074670,82131,4.963,2.411,-7.211,0.016,0.016,0.144,811
2025-04-29 13:56:40.096666,82151,5.219,2.377,-7.070,-0.016,-0.073,-0.084,822
2025-04-29 13:56:40.116595,82171,5.267,2.567,-7.259,0.020,-0.042,-0.015,778
2025-04-29 13:56:40.137924,82191,5.136,2.485,-7.293,-0.040,-0.018,0.085,697
2025-04-29 13:56:40.159097,82211,5.131,2.258,-7.089,-0.033,-0.042,0.113,669
2025-04-29 13:56:40.175158,82231,5.097,2.239,-7.214,0.019,-0.091,0.013,661
2025-04-29 13:56:40.200304,82251,5.262,2.380,-7.283,0.034,-0.086,0.036,650
2025-04-29 13:56:40.218339,82271,5.365,2.184,-7.317,0.019,-0.079,-0.120,669
2025-04-29 13:56:40.237389,82291,5.102,2.339,-7.348,0.106,0.025,0.005,660
2025-04-29 13:56:40.262556,82311,5.126,2.531,-7.307,0.024,-0.021,-0.163,651
2025-04-29 13:56:40.278227,82331,5.167,2.528,-7.329,-0.018,0.022,-0.083,667
2025-04-29 13:56:40.296218,82351,5.033,2.483,-7.336,-0.040,0.058,-0.003,642
2025-04-29 13:56:40.311687,82371,5.294,2.454,-7.302,-0.104,0.083,-0.021,617
2025-04-29 13:56:40.336256,82391,4.973,2.100,-7.132,-0.044,0.078,0.037,581
2025-04-29 13:56:40.365394,82411,5.033,2.229,-7.185,0.026,-0.001,-0.082,572
2025-04-29 13:56:40.379426,82431,5.241,2.588,-7.317,0.027,0.014,-0.118,588
2025-04-29 13:56:40.396097,82451,5.107,2.547,-7.345,-0.021,0.065,-0.008,617
2025-04-29 13:56:40.416335,82471,5.085,2.337,-7.257,-0.032,0.068,-0.011,718
2025-04-29 13:56:40.430185,82491,5.143,2.442,-7.211,-0.028,0.054,-0.059,718
2025-04-29 13:56:40.455747,82511,5.193,2.456,-7.278,-0.047,0.067,-0.088,742
2025-04-29 13:56:40.484187,82531,5.152,2.459,-7.321,-0.050,0.114,0.015,732
2025-04-29 13:56:40.496138,82551,5.073,2.416,-7.257,-0.070,0.106,-0.037,708
2025-04-29 13:56:40.515450,82571,5.248,2.449,-7.199,-0.060,0.117,-0.043,737
2025-04-29 13:56:40.536460,82591,5.198,2.507,-7.209,-0.051,0.153,0.075,808
2025-04-29 13:56:40.556777,82611,4.891,2.298,-7.072,-0.033,0.104,0.047,831
2025-04-29 13:56:40.575749,82631,5.073,2.289,-7.142,-0.011,-0.003,-0.105,811
2025-04-29 13:56:40.593940,82651,5.246,2.533,-7.319,0.035,0.018,-0.038,772
2025-04-29 13:56:40.615399,82671,5.171,2.698,-7.317,-0.052,0.039,-0.046,682
2025-04-29 13:56:40.639061,82691,5.253,2.504,-7.219,-0.091,0.076,-0.003,680
